user_id,name,email,country,city,platform,signup_date,subscription_type,age,gender
usr_003865,Mona,mona_6176@gmail.com,QA,Tabuk,android,2020-01-12T00:00:00,premium_annual,42,female
usr_003866,أحمد,أحمد_875@hotmail.com,US,,web,22/12/2019,free,36,f
usr_003867,Lamia,lamia_2289@yahoo.com,KW,Mecca,ios,2023-01-10,trial,53,M
usr_003868,ياسر,ياسر_3670@hotmail.com,JO,Medina,android,06/01/2023,premium_annual,54,M
usr_003869,نورة,نورة_364@gmail.com,DE,Abha,smart_speaker,2019-04-11,free,41,F
usr_003870,هند,هند_4888@gmail.com,AE,Taif,web,2024-04-12,premium_annual,46,f
usr_003871,حسن,حسن_4198@gmail.com,US,,web,31/08/2020,trial,52,
usr_003872,Aisha,aisha_4827@icloud.com,US,,car_play,2019-10-15,free,40,
usr_003873,Hind,,OM,Khobar,ios,2024-01-24,trial,64,F
usr_003874,عائشة,عائشة_2647@yahoo.com,FR,Buraidah,car_play,2024-05-06,premium_annual,47,M
usr_003875,هند,هند_6388@hotmail.com,DE,Tabuk,web,2022-02-11,trial,43,
usr_003876,عمر,عمر_2083@hotmail.com,UK,Taif,ios,03-01-2019,premium_annual,53,male
usr_003877,عائشة,عائشة_9055@hotmail.com,BH,Khobar,ios,14/08/2023,free,53,male
usr_003878,محمد,محمد_3425@gmail.com,JO,Jeddah,ios,18/03/2022,free,57,F
usr_003879,هند,هند_1291@yahoo.com,KW,,smart_speaker,2019-08-21,premium_annual,33,f
usr_003880,Sultan,sultan_7236@hotmail.com,DE,Riyadh,ios,13/03/2023,trial,32,
usr_003881,Abdullah,abdullah_6893@outlook.sa,DE,Jeddah,smart_speaker,2023-03-02,premium,40,male
usr_003882,عبدالله,عبدالله_4981@outlook.sa,FR,Dammam,android,04-10-2020,premium_annual,22,m
usr_003883,محمد,محمد_5463@yahoo.com,FR,Taif,web,08/02/2020,premium,16,f
usr_003884,Yasser,yasser_1754@icloud.com,MA,Buraidah,smart_speaker,2024-03-24,trial,52,f
usr_003885,عائشة,عائشة_7525@icloud.com,UK,Abha,web,08/08/2024,free,47,M
usr_003886,مريم,مريم_8765@yahoo.com,AE,,car_play,10-28-2023,premium,,m
usr_003887,Abdullah,abdullah_5525@yahoo.com,UK,Khobar,ios,2022-05-09,trial,53,m
usr_003888,فاطمة,فاطمة_8767@outlook.sa,BH,Riyadh,car_play,01-09-2020,premium_annual,32,m
usr_003889,هند,هند_398@hotmail.com,BH,Mecca,web,04-09-2023,premium,51,F
usr_003890,Hassan,hassan_5787@outlook.sa,SA,Tabuk,car_play,2021-06-19,premium_annual,56,F
usr_003891,عائشة,,MA,Mecca,ios,09-12-2019,premium,34,f
usr_003892,Tariq,tariq_2363@icloud.com,KW,Buraidah,web,2021-01-23T00:00:00,premium,26,M
usr_003893,فهد,,EG,Medina,car_play,2023-12-28,free,52,female
usr_003894,لمياء,لمياء_6136@gmail.com,LB,,car_play,17/09/2021,premium,,female
usr_003895,Ahmed,ahmed_4560@icloud.com,UK,Dammam,car_play,2023-12-16T00:00:00,premium_annual,62,m
usr_003896,حسن,حسن_8570@gmail.com,SA,Abha,android,05-19-2021,free,62,m
usr_003897,مريم,مريم_7215@outlook.sa,SA,,web,2024-06-22,premium,35,f
usr_003898,Fahad,fahad_9397@hotmail.com,DE,Riyadh,android,2019-07-01,trial,32,
usr_003899,Lamia,lamia_2409@outlook.sa,SA,,car_play,2022-10-27,premium,48,
usr_003900,منى,منى_1715@yahoo.com,FR,Taif,android,2022-02-14,free,63,male
usr_003901,Omar,omar_9815@icloud.com,DE,,car_play,24/06/2020,premium_annual,22,m
usr_003902,منى,منى_4232@icloud.com,KW,Dammam,car_play,09/05/2022,trial,32,F
usr_003903,Fatima,,EG,Taif,car_play,01-19-2020,premium_annual,42,female
usr_003904,Noura,noura_4432@gmail.com,FR,Jeddah,smart_speaker,2019-06-04,free,27,f
usr_003905,نورة,نورة_1514@outlook.sa,LB,Dammam,ios,2020-10-29,premium,,F
usr_003906,سارة,سارة_2983@icloud.com,OM,,web,19/06/2020,free,43,
usr_003907,Fatima,fatima_2833@yahoo.com,DE,,smart_speaker,2023-06-02,premium,59,F
usr_003908,أحمد,أحمد_5058@yahoo.com,EG,Mecca,smart_speaker,06-01-2019,premium_annual,62,male
usr_003909,Abdullah,abdullah_4166@hotmail.com,AE,Riyadh,smart_speaker,2022-02-27,free,43,f
usr_003910,سارة,سارة_8481@hotmail.com,FR,Dammam,smart_speaker,2019-02-10,free,30,f
usr_003911,Zainab,zainab_2191@hotmail.com,FR,Abha,ios,02/05/2022,trial,34,M
usr_003912,Lamia,lamia_1921@yahoo.com,BH,Khobar,smart_speaker,14/01/2023,premium_annual,41,F
usr_003913,Ahmed,ahmed_6319@hotmail.com,BH,Abha,web,2020-07-25,trial,54,female
usr_003914,طارق,طارق_8128@outlook.sa,EG,,web,2022-02-22,free,60,m
usr_003915,Sarah,sarah_2721@yahoo.com,DE,Jeddah,smart_speaker,2022-02-14,premium_annual,28,f
usr_003916,Fahad,fahad_1966@yahoo.com,EG,Riyadh,web,21/03/2022,premium,55,M
usr_003917,عبدالله,عبدالله_4798@outlook.sa,MA,Buraidah,ios,02-25-2021,premium,38,F
usr_003918,Abdullah,abdullah_279@icloud.com,SA,Riyadh,car_play,06/06/2021,premium_annual,,F
usr_003919,Ahmed,ahmed_2061@icloud.com,QA,Dammam,ios,27/10/2023,premium_annual,16,F
usr_003920,زينب,زينب_5846@icloud.com,MA,,web,01/02/2020,premium,20,m
usr_003921,أحمد,أحمد_1935@icloud.com,AE,Abha,ios,2021-06-06,premium,18,f
usr_003922,هند,هند_4383@icloud.com,AE,Dammam,ios,2021-03-29T00:00:00,trial,35,
usr_003923,Tariq,tariq_9061@outlook.sa,KW,Jeddah,smart_speaker,2022-04-20,premium,27,M
usr_003924,سارة,سارة_5940@yahoo.com,US,Tabuk,smart_speaker,2021-11-20,premium,,f
usr_003925,Noura,noura_5085@hotmail.com,QA,,smart_speaker,2019-11-02T00:00:00,trial,24,
usr_003926,زينب,زينب_4522@yahoo.com,SA,,ios,11-17-2019,free,34,female
usr_003927,منى,منى_6100@hotmail.com,MA,Riyadh,ios,26/02/2022,trial,22,F
usr_003928,Hassan,hassan_4511@gmail.com,FR,Jeddah,car_play,2021-09-28,free,44,f
usr_003929,ريم,,LB,,smart_speaker,05/09/2022,free,59,male
usr_003930,Ahmed,ahmed_9772@gmail.com,JO,,car_play,2024-05-17,premium_annual,59,m
usr_003931,سارة,,DE,Tabuk,android,12/10/2023,trial,50,m
usr_003932,سارة,سارة_5876@icloud.com,FR,,android,2021-01-13T00:00:00,premium,26,female
usr_003933,عمر,عمر_6827@yahoo.com,UK,Tabuk,ios,24/09/2024,premium_annual,,m
usr_003934,عبدالله,عبدالله_3370@hotmail.com,OM,Dammam,car_play,25/04/2023,premium,63,male
usr_003935,زينب,زينب_4060@icloud.com,DE,Buraidah,smart_speaker,07-03-2022,free,25,
usr_003936,عائشة,عائشة_7713@yahoo.com,OM,,web,2022-04-26,trial,61,
usr_003937,ياسر,ياسر_5908@icloud.com,KW,Buraidah,web,13/08/2023,free,27,m
usr_003938,سلطان,سلطان_9273@yahoo.com,MA,Jeddah,car_play,2020-06-16,premium_annual,62,F
usr_003939,سلطان,سلطان_8887@icloud.com,QA,,ios,2020-10-20T00:00:00,free,44,
usr_003940,فهد,,FR,Taif,web,2023-03-25T00:00:00,premium_annual,26,female
usr_003941,Mariam,mariam_9960@icloud.com,OM,Jeddah,smart_speaker,2020-01-10T00:00:00,premium_annual,56,male
usr_003942,عائشة,,SA,Riyadh,android,23/05/2023,premium,64,M
usr_003943,فهد,فهد_122@hotmail.com,FR,,car_play,28/01/2021,free,65,m
usr_003944,Tariq,tariq_2983@yahoo.com,OM,Riyadh,web,2019-12-06,premium_annual,45,F
usr_003945,Khalid,khalid_5867@hotmail.com,FR,Dammam,car_play,2024-10-01,trial,18,F
usr_003946,خالد,خالد_5151@yahoo.com,KW,Riyadh,web,2022-12-25T00:00:00,premium_annual,48,f
usr_003947,هند,هند_6978@yahoo.com,UK,,car_play,2021-02-15,premium,21,m
usr_003948,Omar,omar_5834@outlook.sa,DE,Dammam,car_play,17/12/2019,premium_annual,23,female
usr_003949,مريم,مريم_6168@hotmail.com,JO,Abha,ios,2024-04-20,premium,29,female
usr_003950,عائشة,عائشة_7455@gmail.com,US,Taif,web,08-09-2019,free,64,M
usr_003951,سلطان,سلطان_7310@hotmail.com,JO,Tabuk,ios,2024-04-05,free,34,M
usr_003952,Mona,mona_460@hotmail.com,OM,Jeddah,car_play,07/12/2020,premium_annual,60,m
usr_003953,لمياء,لمياء_4226@gmail.com,DE,,smart_speaker,2024-05-06,free,59,male
usr_003954,خالد,خالد_5479@hotmail.com,FR,,ios,02/02/2020,premium,51,
usr_003955,محمد,محمد_8421@hotmail.com,MA,Jeddah,ios,04-14-2020,trial,36,f
usr_003956,أحمد,أحمد_9020@icloud.com,EG,Abha,ios,2021-04-20,premium,65,female
usr_003957,محمد,محمد_7013@gmail.com,OM,,ios,2019-09-10,trial,38,M
usr_003958,سلطان,سلطان_4816@yahoo.com,SA,Riyadh,web,02/02/2022,premium,52,
usr_003959,Tariq,tariq_1789@yahoo.com,US,Dammam,web,2020-08-22,free,,male
usr_003960,مريم,مريم_9279@hotmail.com,FR,,web,2020-03-01T00:00:00,premium,56,F
usr_003961,Mariam,mariam_5307@outlook.sa,SA,,smart_speaker,07/08/2023,premium_annual,41,m
usr_003962,Hassan,hassan_6141@outlook.sa,MA,Tabuk,web,31/05/2021,free,56,F
usr_003963,Mohammed,mohammed_7585@icloud.com,QA,Taif,web,10/11/2021,premium_annual,62,M
usr_003964,هند,هند_6328@yahoo.com,US,Dammam,car_play,04-26-2024,trial,,M
usr_003965,مريم,مريم_9839@icloud.com,AE,Mecca,smart_speaker,2019-05-10T00:00:00,free,18,male
usr_003966,ريم,ريم_2198@yahoo.com,EG,Jeddah,ios,2021-11-11,premium_annual,,M
usr_003967,عائشة,عائشة_2176@gmail.com,EG,Jeddah,web,2020-06-24,trial,16,
usr_003968,Hind,hind_1750@yahoo.com,BH,Abha,android,15/04/2024,premium,39,male
usr_003969,لمياء,لمياء_9236@hotmail.com,OM,Taif,ios,2021-02-16,free,47,F
usr_003970,حسن,حسن_669@hotmail.com,JO,,smart_speaker,10-23-2019,premium,,M
usr_003971,Zainab,zainab_3593@hotmail.com,OM,,web,2022-07-28,free,38,f
usr_003972,طارق,طارق_7750@hotmail.com,BH,Buraidah,car_play,2019-03-23,free,48,F
usr_003973,أحمد,أحمد_5312@icloud.com,OM,,car_play,2023-12-05,trial,18,male
usr_003974,طارق,طارق_7840@hotmail.com,KW,,web,2024-04-02,trial,47,
usr_003975,Sarah,sarah_9009@gmail.com,OM,Dammam,ios,22/07/2024,trial,63,
usr_003976,مريم,مريم_4996@gmail.com,US,Dammam,ios,2023-05-22,free,40,F
usr_003977,Aisha,aisha_9411@yahoo.com,LB,,car_play,2023-07-10,premium,20,m
usr_003978,Lamia,lamia_4872@hotmail.com,AE,Khobar,android,2021-02-11,premium_annual,50,
usr_003979,طارق,طارق_2759@yahoo.com,SA,,web,27/02/2019,premium_annual,22,female
usr_003980,Hind,hind_1561@outlook.sa,SA,Mecca,android,03/05/2023,trial,32,
usr_003981,ياسر,ياسر_352@yahoo.com,FR,Taif,ios,2019-06-10,premium_annual,16,
usr_003982,عائشة,عائشة_8226@gmail.com,JO,,web,2024-08-01,premium,46,male
usr_003983,Fahad,fahad_2483@outlook.sa,FR,Tabuk,smart_speaker,12-27-2023,premium,36,
usr_003984,عمر,عمر_9101@yahoo.com,DE,Jeddah,web,2019-05-27T00:00:00,trial,43,female
usr_003985,عبدالله,عبدالله_7916@gmail.com,LB,Riyadh,car_play,04/08/2022,trial,60,f
usr_003986,خالد,خالد_4254@outlook.sa,AE,Dammam,web,2023-11-26,free,61,female
usr_003987,Hind,,KW,,smart_speaker,2019-03-16T00:00:00,free,31,f
usr_003988,Fatima,fatima_6225@hotmail.com,QA,Tabuk,smart_speaker,2019-11-25,free,,M
usr_003989,عائشة,,AE,Mecca,android,24/09/2019,trial,43,female
usr_003990,مريم,مريم_5949@gmail.com,BH,,web,2019-10-21,premium,20,F
usr_003991,Aisha,aisha_9880@gmail.com,KW,Khobar,android,05/05/2023,free,57,
usr_003992,ياسر,ياسر_638@hotmail.com,US,Taif,car_play,27/04/2021,trial,60,male
usr_003993,Hind,hind_1686@gmail.com,LB,Medina,web,20/11/2023,premium,,F
usr_003994,لمياء,لمياء_9575@yahoo.com,UK,Mecca,ios,01/03/2021,premium_annual,39,F
usr_003995,Noura,noura_8348@yahoo.com,FR,,web,13/11/2021,free,64,female
usr_003996,Reem,reem_3459@hotmail.com,US,Khobar,smart_speaker,2023-11-02,free,56,F
usr_003997,سارة,سارة_6889@outlook.sa,UK,Riyadh,car_play,26/09/2021,premium,23,F
usr_003998,سلطان,سلطان_1255@gmail.com,LB,Buraidah,car_play,2020-09-13T00:00:00,premium,19,m
usr_003999,حسن,حسن_1351@icloud.com,LB,,smart_speaker,16/09/2019,free,64,
usr_004000,أحمد,,FR,Taif,ios,2024-09-22,premium,25,F
usr_004001,زينب,زينب_7138@icloud.com,SA,Taif,smart_speaker,2024-01-26,free,34,female
usr_004002,Aisha,aisha_6252@yahoo.com,LB,Buraidah,android,2022-11-11T00:00:00,trial,,F
usr_004003,Lamia,lamia_9084@icloud.com,LB,Medina,smart_speaker,18/09/2020,trial,51,
usr_004004,حسن,حسن_6417@yahoo.com,DE,Tabuk,car_play,03-17-2020,free,65,F
usr_004005,زينب,زينب_3085@hotmail.com,EG,Medina,web,2021-09-16,trial,,f
usr_004006,عبدالله,عبدالله_4774@yahoo.com,US,Khobar,car_play,2023-03-28T00:00:00,premium_annual,19,m
usr_004007,سلطان,سلطان_4208@gmail.com,KW,Mecca,web,06-27-2019,trial,,male
usr_004008,هند,هند_4731@hotmail.com,EG,Medina,car_play,01-23-2023,premium_annual,60,f
usr_004009,Mona,mona_6598@icloud.com,KW,Mecca,smart_speaker,2023-12-06T00:00:00,free,48,m
usr_004010,حسن,حسن_575@outlook.sa,JO,Abha,web,03/10/2023,premium,16,m
usr_004011,سارة,سارة_3385@hotmail.com,FR,,web,05-02-2019,premium,65,female
usr_004012,عائشة,عائشة_5836@hotmail.com,UK,Dammam,smart_speaker,2021-07-06,free,19,M
usr_004013,نورة,نورة_3409@gmail.com,SA,Taif,web,2020-09-15,trial,60,m
usr_004014,عبدالله,عبدالله_1480@icloud.com,EG,Taif,android,2022-04-04,trial,30,f
usr_004015,منى,منى_7207@yahoo.com,AE,Jeddah,car_play,2020-01-12T00:00:00,premium,57,male
usr_004016,مريم,مريم_9181@hotmail.com,JO,Mecca,web,2022-01-13,premium,32,female
usr_004017,Sarah,sarah_5200@yahoo.com,JO,,smart_speaker,07-05-2023,premium_annual,23,male
usr_004018,سارة,سارة_2031@icloud.com,LB,Jeddah,android,2024-02-08,premium,44,m
usr_004019,نورة,نورة_3596@outlook.sa,BH,Buraidah,smart_speaker,23/12/2022,trial,17,male
usr_004020,ياسر,ياسر_4424@hotmail.com,KW,Buraidah,ios,2023-08-22T00:00:00,trial,48,female
usr_004021,فاطمة,فاطمة_7522@gmail.com,UK,Riyadh,ios,2019-06-22,premium,59,m
usr_004022,Yasser,yasser_7246@icloud.com,BH,,car_play,21/07/2023,premium,50,f
usr_004023,حسن,حسن_681@icloud.com,JO,,car_play,2024-07-16T00:00:00,premium,47,f
usr_004024,Sultan,sultan_3101@outlook.sa,KW,Taif,android,10-16-2019,free,59,F
usr_004025,Tariq,tariq_3167@hotmail.com,KW,,web,2021-10-30T00:00:00,free,57,female
usr_004026,Omar,omar_9472@yahoo.com,QA,Dammam,ios,2019-02-17,free,52,f
usr_004027,Sultan,sultan_4853@hotmail.com,FR,,android,2024-01-29T00:00:00,free,31,f
usr_004028,سلطان,سلطان_6127@icloud.com,AE,Riyadh,ios,2022-05-01,premium,36,
usr_004029,Mariam,mariam_782@yahoo.com,EG,Dammam,android,2022-07-25,premium_annual,18,F
usr_004030,Sarah,sarah_7602@icloud.com,SA,Taif,web,27/08/2021,free,42,male
usr_004031,أحمد,,BH,Riyadh,ios,01-23-2023,premium,35,male
usr_004032,عمر,عمر_5207@outlook.sa,SA,Buraidah,android,2020-02-18,trial,64,female
usr_004033,نورة,نورة_2788@yahoo.com,AE,Dammam,car_play,2020-05-22,premium_annual,,M
usr_004034,Sultan,sultan_3561@icloud.com,MA,Dammam,car_play,2020-10-09,premium_annual,48,M
usr_004035,سلطان,سلطان_4404@icloud.com,AE,Jeddah,ios,2019-05-29,free,53,male
usr_004036,Aisha,aisha_4869@hotmail.com,FR,,car_play,2022-09-08,free,57,
usr_004037,Sultan,sultan_9356@outlook.sa,MA,,ios,2022-06-01,trial,17,f
usr_004038,لمياء,لمياء_3425@gmail.com,FR,Abha,ios,2020-02-25T00:00:00,free,23,M
usr_004039,Tariq,tariq_4299@yahoo.com,EG,,ios,2020-07-15,free,28,f
usr_004040,زينب,زينب_3352@icloud.com,JO,Dammam,ios,02-16-2023,premium_annual,42,f
usr_004041,Fahad,fahad_7601@icloud.com,QA,,ios,21/10/2019,free,38,m
usr_004042,زينب,زينب_7449@gmail.com,JO,Riyadh,smart_speaker,2020-11-07T00:00:00,trial,48,female
usr_004043,Fahad,fahad_2310@icloud.com,UK,Riyadh,web,06/09/2019,free,64,M
usr_004044,Sultan,,UK,Dammam,web,2022-08-02,premium_annual,55,
usr_004045,Mariam,mariam_1065@yahoo.com,JO,,web,01-31-2021,trial,65,female
usr_004046,ريم,ريم_3651@yahoo.com,OM,Taif,web,2020-01-26,premium,,f
usr_004047,أحمد,أحمد_2889@gmail.com,LB,Dammam,ios,03-18-2021,premium_annual,37,m
usr_004048,حسن,حسن_5974@gmail.com,MA,,web,07/01/2023,premium,65,male
usr_004049,Zainab,zainab_2296@gmail.com,MA,Khobar,web,17/05/2022,premium_annual,21,F
usr_004050,Zainab,zainab_4816@yahoo.com,KW,Taif,android,2022-03-12T00:00:00,premium,52,male
usr_004051,Mohammed,mohammed_4559@icloud.com,FR,Khobar,ios,08-08-2023,premium_annual,50,f
usr_004052,عبدالله,عبدالله_220@yahoo.com,UK,,android,2020-11-21T00:00:00,premium_annual,22,M
usr_004053,Tariq,tariq_6161@yahoo.com,FR,,web,07/03/2020,trial,56,female
usr_004054,زينب,زينب_665@gmail.com,OM,Medina,ios,2021-03-02T00:00:00,trial,56,male
usr_004055,Mona,mona_3452@yahoo.com,MA,,android,19/12/2021,premium,55,female
usr_004056,Sultan,sultan_6937@yahoo.com,EG,Khobar,smart_speaker,2020-02-20,trial,41,F
usr_004057,عبدالله,عبدالله_913@outlook.sa,MA,,smart_speaker,2020-04-14,trial,55,F
usr_004058,هند,هند_3291@outlook.sa,MA,,car_play,2020-09-24,premium_annual,,female
usr_004059,هند,هند_1134@outlook.sa,UK,Mecca,smart_speaker,11/03/2022,free,46,m
usr_004060,خالد,خالد_599@hotmail.com,OM,,ios,2021-05-29,trial,58,f
usr_004061,Yasser,yasser_1788@icloud.com,FR,Medina,car_play,2019-08-15T00:00:00,trial,49,f
usr_004062,ياسر,ياسر_3322@hotmail.com,QA,Tabuk,smart_speaker,16/04/2019,premium,22,m
usr_004063,Tariq,tariq_7489@hotmail.com,MA,Riyadh,smart_speaker,2022-10-10,premium,47,
usr_004064,Tariq,tariq_1232@yahoo.com,JO,Tabuk,web,2023-03-10,trial,42,male
usr_004065,Lamia,lamia_9538@yahoo.com,FR,,smart_speaker,04/06/2020,premium,32,m
usr_004066,هند,,SA,Khobar,smart_speaker,01-23-2021,free,31,F
usr_004067,طارق,طارق_7919@gmail.com,OM,Mecca,ios,2020-04-19,premium_annual,,m
usr_004068,Hind,hind_8971@icloud.com,OM,Buraidah,ios,2023-07-08,free,,F
usr_004069,Aisha,aisha_6307@hotmail.com,LB,Riyadh,web,2023-12-11,free,65,male
usr_004070,محمد,محمد_6511@hotmail.com,OM,Khobar,android,02-05-2020,trial,,
usr_004071,فاطمة,فاطمة_4294@icloud.com,LB,,smart_speaker,25/01/2019,premium_annual,32,
usr_004072,سارة,سارة_8823@icloud.com,MA,,smart_speaker,16/08/2024,premium,34,
usr_004073,منى,منى_3314@gmail.com,AE,Buraidah,web,04-06-2019,premium,65,male
usr_004074,Yasser,yasser_6957@hotmail.com,EG,Khobar,ios,2023-02-15,premium,21,female
usr_004075,Mona,mona_3971@hotmail.com,DE,,car_play,2021-07-25,premium_annual,56,F
usr_004076,Ahmed,ahmed_1876@yahoo.com,US,Mecca,web,12/06/2019,premium,43,F
usr_004077,لمياء,لمياء_3073@hotmail.com,FR,Buraidah,car_play,2021-09-10,trial,42,f
usr_004078,Aisha,aisha_7358@gmail.com,KW,,web,21/01/2024,trial,60,male
usr_004079,زينب,زينب_912@outlook.sa,SA,Buraidah,smart_speaker,2024-04-10,free,43,female
usr_004080,فاطمة,فاطمة_1164@outlook.sa,UK,Khobar,smart_speaker,14/07/2021,premium,17,female
usr_004081,Sarah,sarah_1140@hotmail.com,BH,Tabuk,smart_speaker,2021-09-20,premium,34,female
usr_004082,أحمد,أحمد_3240@yahoo.com,SA,Medina,android,2023-08-11T00:00:00,free,48,f
usr_004083,Sultan,sultan_1258@outlook.sa,LB,,android,2022-09-14T00:00:00,premium,,M
usr_004084,لمياء,,JO,Tabuk,car_play,24/01/2024,premium,19,M
usr_004085,Hind,hind_7087@yahoo.com,BH,Khobar,ios,2024-01-30,premium,44,M
usr_004086,مريم,مريم_4027@yahoo.com,US,Abha,web,2022-11-27,premium,,m
usr_004087,Mona,,UK,Taif,android,2022-02-27T00:00:00,free,49,
usr_004088,Abdullah,abdullah_3146@hotmail.com,KW,,car_play,2023-03-09,premium,19,male
usr_004089,أحمد,أحمد_9667@icloud.com,BH,Tabuk,web,2021-10-29T00:00:00,premium_annual,49,f
usr_004090,Omar,omar_3557@outlook.sa,BH,Jeddah,smart_speaker,02-03-2019,trial,32,
usr_004091,هند,,DE,Dammam,web,2019-09-11,premium,53,M
usr_004092,سلطان,سلطان_8302@icloud.com,BH,Riyadh,web,2022-08-29T00:00:00,trial,49,female
usr_004093,فاطمة,فاطمة_1025@yahoo.com,AE,Taif,smart_speaker,06/12/2019,premium_annual,65,f
usr_004094,نورة,نورة_4532@outlook.sa,BH,,ios,06-15-2020,premium,37,
usr_004095,مريم,مريم_6285@outlook.sa,EG,Mecca,smart_speaker,2021-08-11,free,25,
usr_004096,طارق,طارق_1345@yahoo.com,QA,Buraidah,car_play,2022-02-09,premium_annual,60,f
usr_004097,نورة,نورة_7879@outlook.sa,KW,,car_play,2023-08-11,free,30,female
usr_004098,حسن,حسن_8350@gmail.com,QA,Mecca,android,2020-11-04,trial,27,F
usr_004099,Sultan,sultan_1682@outlook.sa,KW,Tabuk,car_play,2022-07-16,trial,48,male
usr_004100,سلطان,سلطان_6289@hotmail.com,AE,Buraidah,android,2023-12-15T00:00:00,free,41,F
usr_004101,زينب,زينب_1074@icloud.com,KW,Medina,web,18/01/2020,free,43,f
usr_004102,Mariam,mariam_9283@outlook.sa,QA,Mecca,web,25/09/2022,premium_annual,,
usr_004103,عمر,عمر_4114@icloud.com,KW,Tabuk,smart_speaker,06/01/2019,premium_annual,36,F
usr_004104,Sarah,sarah_9695@hotmail.com,US,Jeddah,android,2022-11-03,premium,28,
usr_004105,حسن,حسن_4903@yahoo.com,QA,Riyadh,android,01/08/2019,free,24,
usr_004106,فاطمة,فاطمة_8305@outlook.sa,FR,,web,07/06/2020,premium,43,M
usr_004107,أحمد,أحمد_1970@icloud.com,SA,Medina,smart_speaker,22/09/2024,premium_annual,20,f
usr_004108,منى,منى_6797@hotmail.com,FR,Dammam,ios,2021-10-30,trial,38,male
usr_004109,Ahmed,ahmed_3108@outlook.sa,SA,Jeddah,ios,19/09/2023,premium_annual,39,female
usr_004110,Mona,mona_9104@yahoo.com,UK,Jeddah,ios,2020-06-12T00:00:00,trial,20,
usr_004111,Abdullah,abdullah_7741@icloud.com,AE,Abha,web,2023-07-11,free,53,
usr_004112,Mona,mona_8493@yahoo.com,SA,Abha,ios,08-24-2021,premium_annual,38,
usr_004113,Ahmed,ahmed_8538@yahoo.com,MA,,web,2019-04-16,free,59,male
usr_004114,Hind,hind_6931@hotmail.com,MA,Dammam,smart_speaker,17/09/2019,premium_annual,46,
usr_004115,لمياء,لمياء_7729@gmail.com,AE,,smart_speaker,2021-08-28T00:00:00,free,42,f
usr_004116,Yasser,,AE,,android,10-27-2020,premium_annual,22,male
usr_004117,فهد,فهد_8230@gmail.com,AE,Mecca,ios,2024-08-12,trial,50,male
usr_004118,Noura,noura_7017@hotmail.com,JO,,web,12-01-2022,trial,49,
usr_004119,سارة,سارة_3496@icloud.com,AE,,android,2024-08-03,premium,51,m
usr_004120,عبدالله,عبدالله_3333@icloud.com,JO,Khobar,web,17/02/2024,premium_annual,,male
usr_004121,Tariq,tariq_665@outlook.sa,SA,,android,06/04/2020,premium_annual,23,male
usr_004122,طارق,طارق_8123@yahoo.com,UK,Tabuk,ios,24/02/2024,free,65,male
usr_004123,Reem,reem_7636@hotmail.com,JO,Tabuk,car_play,2024-07-25,premium_annual,25,male
usr_004124,نورة,نورة_6188@icloud.com,OM,,web,2020-05-08,premium,26,M
usr_004125,Aisha,aisha_6124@hotmail.com,FR,Riyadh,android,2022-11-17,trial,48,m
usr_004126,طارق,طارق_4260@gmail.com,AE,Abha,web,2024-04-17,trial,51,
usr_004127,Lamia,lamia_6516@gmail.com,SA,Buraidah,car_play,2023-04-07T00:00:00,premium,17,male
usr_004128,Khalid,khalid_9592@yahoo.com,MA,Riyadh,android,09-05-2022,premium_annual,26,female
usr_004129,سلطان,سلطان_5953@hotmail.com,JO,Jeddah,smart_speaker,02-10-2020,trial,32,M
usr_004130,سلطان,سلطان_5940@yahoo.com,OM,,ios,05-19-2021,trial,63,F
usr_004131,Ahmed,ahmed_9718@outlook.sa,QA,,car_play,2024-03-06T00:00:00,trial,24,
usr_004132,مريم,مريم_8960@outlook.sa,FR,Mecca,ios,2020-01-29T00:00:00,trial,38,
usr_004133,سارة,سارة_108@gmail.com,UK,,android,29/10/2021,premium,42,male
usr_004134,عبدالله,عبدالله_9703@yahoo.com,UK,Riyadh,android,08-15-2024,premium,28,f
usr_004135,Mariam,mariam_894@hotmail.com,AE,Dammam,android,21/09/2020,trial,49,M
usr_004136,عائشة,عائشة_3231@outlook.sa,BH,,car_play,25/01/2021,free,17,male
usr_004137,عبدالله,عبدالله_8839@gmail.com,KW,,android,2019-06-16T00:00:00,free,49,m
usr_004138,فهد,فهد_4324@hotmail.com,UK,,smart_speaker,2020-08-03,premium_annual,22,M
usr_004139,أحمد,أحمد_5702@gmail.com,SA,Buraidah,ios,2022-09-24,free,62,female
usr_004140,Abdullah,abdullah_1036@yahoo.com,SA,Medina,ios,2023-03-02,premium,62,
usr_004141,Mona,,LB,Abha,ios,2020-11-13,premium,53,female
usr_004142,ريم,ريم_8075@gmail.com,MA,Medina,web,2020-01-23T00:00:00,free,32,female
usr_004143,زينب,زينب_5724@icloud.com,BH,,web,05/08/2023,premium,54,M
usr_004144,فاطمة,فاطمة_917@yahoo.com,KW,,android,2021-01-27T00:00:00,premium_annual,16,
usr_004145,Sarah,sarah_6180@yahoo.com,FR,Khobar,car_play,29/12/2022,premium_annual,20,M
usr_004146,منى,منى_5913@outlook.sa,EG,,smart_speaker,2019-04-06,premium,45,M
usr_004147,أحمد,أحمد_4095@gmail.com,JO,Khobar,android,2019-05-19,trial,48,M
usr_004148,منى,منى_9197@outlook.sa,AE,,smart_speaker,2019-03-28,free,,m
